t,X
4.271356783919598,1.9827311877012281
4.296482412060302,1.9598118453272013
4.321608040201005,1.9826585747814982
4.346733668341709,1.9842703173040985
4.371859296482412,1.987755013250198
4.396984924623116,2.0247912890850754
4.422110552763819,2.008578673865732
4.447236180904523,2.031015529287866
4.472361809045226,1.9925530879496287
4.49748743718593,2.004334760891207
4.522613065326633,2.0029530021270188
4.547738693467337,2.0106994786102557
4.57286432160804,1.9997670281060251
4.597989949748744,1.9864478475241465
4.623115577889447,1.995496126130001
4.648241206030151,1.9992785810120852
4.673366834170854,2.040235947961353
4.698492462311558,1.9760348297933432
4.723618090452261,1.9854395915347187
4.748743718592965,2.0170819530367536
4.773869346733668,2.0097534582966383
4.798994974874372,2.015302877399208
4.824120603015075,1.968708917160617
4.849246231155779,2.003413435037428
4.874371859296482,2.0239595187139
4.899497487437186,2.035571195252531
4.924623115577889,1.9953552014458524
4.949748743718593,1.9915919308363255
4.974874371859296,2.0299641747244004
5.0,2.017684742400052
