t,Y
0.0,0.5015165981855844
0.02512562814070352,0.4962504358328784
0.05025125628140704,0.47698434193701245
0.07537688442211055,0.47004828466075355
0.10050251256281408,0.4512752662450996
0.12562814070351758,0.45052110580446625
0.1507537688442211,0.4288514686079502
0.17587939698492464,0.41621757665704
0.20100502512562815,0.41008782311700337
0.22613065326633167,0.405836869941558
0.25125628140703515,0.3868677444801797
0.27638190954773867,0.38302409470347565
0.3015075376884422,0.37579524748260884
0.32663316582914576,0.36808116604623353
0.35175879396984927,0.35452270352759796
0.3768844221105528,0.3466430689122983
0.4020100502512563,0.3382717851425412
0.4271356783919598,0.32290686239679234
0.45226130653266333,0.32334185855326736
0.47738693467336685,0.30991377670837916
0.5025125628140703,0.309756889741657
0.5276381909547738,0.299956463523724
0.5527638190954773,0.29873673898605874
0.5778894472361809,0.28790785420723797
0.6030150753768844,0.28061656498217696
0.628140703517588,0.2780593406172095
0.6532663316582915,0.27007796366603576
0.678391959798995,0.2625472788876825
0.7035175879396985,0.25461769036269744
0.7286432160804021,0.2535344433745293
0.7537688442211056,0.24599334038821613
0.7788944723618091,0.23988110089481712
0.8040201005025126,0.22751293147484564
0.8291457286432161,0.2310083624003508
0.8542713567839196,0.2223324609410745
0.8793969849246231,0.2196493892163554
0.9045226130653267,0.21521276211534632
0.9296482412060302,0.2106151901459109
0.9547738693467337,0.20458327758779146
0.9798994974874372,0.20315159132000546
1.0050251256281406,0.19842361778929762
1.0301507537688441,0.19384067872948663
1.0552763819095476,0.19259514001452735
1.0804020100502512,0.1852501607325161
1.1055276381909547,0.18057499223363238
1.1306532663316582,0.178620975212555
1.1557788944723617,0.1749749097491778
1.1809045226130652,0.17078843911317707
1.2060301507537687,0.16595406612505942
1.2311557788944723,0.16053119021756818
1.256281407035176,0.15979368981374964
1.2814070351758795,0.1564979797804078
1.306532663316583,0.15296445610091744
1.3316582914572865,0.14997249507653082
1.35678391959799,0.1490105946313544
1.3819095477386936,0.14598149450503517
1.407035175879397,0.14308431327265808
1.4321608040201006,0.13974091793832535
1.4572864321608041,0.13746511894238245
1.4824120603015076,0.13409701395369328
1.5075376884422111,0.13293630313551622
1.5326633165829147,0.13089929006947362
1.5577889447236182,0.1266744944705153
1.5829145728643217,0.1229526612613569
1.6080402010050252,0.12267867527972454
1.6331658291457287,0.12188403888246563
1.6582914572864322,0.11803945049493562
1.6834170854271358,0.11644167702751683
1.7085427135678393,0.1140020336248758
1.7336683417085428,0.11247097297554651
1.7587939698492463,0.11059625566937616
1.7839195979899498,0.10559658173126203
1.8090452261306533,0.10624424257703693
1.8341708542713568,0.1047061024642219
1.8592964824120604,0.10155417720898265
1.8844221105527639,0.10054460798593791
1.9095477386934674,0.0989545901486393
1.934673366834171,0.09628785923629869
1.9597989949748744,0.09566741348052554
1.984924623115578,0.09319579591839235
2.0100502512562812,0.09171773793293365
2.0351758793969847,0.09028949412717428
2.0603015075376883,0.0897024493863028
2.0854271356783918,0.08624096041165745
2.1105527638190953,0.08563362708093204
2.135678391959799,0.08559225050247184
2.1608040201005023,0.08371780534916608
2.185929648241206,0.08279496274464061
2.2110552763819094,0.07968040732488271
2.236180904522613,0.07939642401267563
2.2613065326633164,0.07731720348522148
2.28643216080402,0.07817124360485404
2.3115577889447234,0.07594232744006242
2.336683417085427,0.07427275578914491
2.3618090452261304,0.07406913754402862
2.386934673366834,0.07103545148791372
2.4120603015075375,0.07052892348261175
2.437185929648241,0.06928231250697377
2.4623115577889445,0.0696885384734949
2.487437185929648,0.06716409972245978
2.512562814070352,0.06564900407184207
2.5376884422110555,0.06607990852798509
2.562814070351759,0.06430244367753954
2.5879396984924625,0.06303532697735467
2.613065326633166,0.06410926375907174
2.6381909547738696,0.06113940541040674
2.663316582914573,0.06055751433426175
2.6884422110552766,0.05956983386210529
2.71356783919598,0.05794111453523474
2.7386934673366836,0.057587199432447535
2.763819095477387,0.05610500947937387
2.7889447236180906,0.0560821145230135
2.814070351758794,0.05559573656977743
2.8391959798994977,0.054892879525725455
2.864321608040201,0.05380086416645625
2.8894472361809047,0.053189116221664
2.9145728643216082,0.05232359611011569
2.9396984924623117,0.05150691562632245
2.9648241206030153,0.04968442565634868
2.9899497487437188,0.049670590126080556
3.0150753768844223,0.049321809959897475
3.040201005025126,0.048347345534897924
3.0653266331658293,0.047473519956663934
3.090452261306533,0.04753976820722254
3.1155778894472363,0.04654491672643839
3.14070351758794,0.044833262289168
3.1658291457286434,0.04438497836672983
3.190954773869347,0.04421471103578434
3.2160804020100504,0.04407664470646975
3.241206030150754,0.04216575568358313
3.2663316582914574,0.04237167238116479
3.291457286432161,0.04083405026393112
3.3165829145728645,0.04035662481730225
3.341708542713568,0.04021146736715373
3.3668341708542715,0.039484213282816746
3.391959798994975,0.03899457155869784
3.4170854271356785,0.03857015491903712
3.442211055276382,0.03787826199975359
3.4673366834170856,0.03724363424862332
3.492462311557789,0.03681719686719875
3.5175879396984926,0.036012501607817236
3.542713567839196,0.03530247027299679
3.5678391959798996,0.03512024056430848
3.592964824120603,0.034723958484221565
3.6180904522613067,0.033833202748926636
3.64321608040201,0.033549451758774884
3.6683417085427137,0.03299369500500998
3.693467336683417,0.032373279145093393
3.7185929648241207,0.03206561792922146
3.7437185929648242,0.031249527590219258
3.7688442211055277,0.030465077988060047
3.7939698492462313,0.03018240200103457
3.819095477386935,0.029731847620277693
3.8442211055276383,0.029528241387219937
3.869346733668342,0.028749472532777598
3.8944723618090453,0.028450332883905714
3.919597989949749,0.02840297006445421
3.9447236180904524,0.027748103318659574
3.969849246231156,0.02775705609451121
3.9949748743718594,0.02708695736612861
4.0201005025125625,0.02650054110447283
4.045226130653266,0.0262969366264929
4.0703517587939695,0.025736740576778598
4.0954773869346734,0.025319526092284758
4.1206030150753765,0.024718970965767084
4.1457286432160805,0.02507531062783006
4.1708542713567835,0.02410922054882195
4.1959798994974875,0.02380081825667897
4.221105527638191,0.023386984819299326
4.2462311557788945,0.02377758135345235
4.271356783919598,0.022683468893274928
4.296482412060302,0.022587819581874384
4.321608040201005,0.02245673337499712
4.346733668341709,0.021555640302618004
4.371859296482412,0.021460240068229816
4.396984924623116,0.021304660679476436
4.422110552763819,0.0207471614461309
4.447236180904523,0.020930339849378636
4.472361809045226,0.020861792549502975
4.49748743718593,0.019552679013813704
4.522613065326633,0.019751746919587462
4.547738693467337,0.019757149344181713
4.57286432160804,0.019010940956815017
4.597989949748744,0.019087443341420374
4.623115577889447,0.01851336594841205
4.648241206030151,0.01846480161598969
4.673366834170854,0.017870329709807325
4.698492462311558,0.01785111427307532
4.723618090452261,0.017564127295860706
4.748743718592965,0.017154965894359605
4.773869346733668,0.016896111721541363
4.798994974874372,0.01695208870843512
4.824120603015075,0.016561993710823848
4.849246231155779,0.016268349400761776
4.874371859296482,0.015592533899938804
4.899497487437186,0.015727055218247573
4.924623115577889,0.015334329754878966
4.949748743718593,0.015014776728175952
4.974874371859296,0.015179474634009968
5.0,0.014924496476440629
