t,X
2.7386934673366836,2.1336067731163073
2.763819095477387,2.139078135798063
2.7889447236180906,2.087905337970742
2.814070351758794,2.141133299836448
2.8391959798994977,2.1088052675349407
2.864321608040201,2.123181163564944
2.8894472361809047,2.1226529148849353
2.9145728643216082,2.1200812768897697
2.9396984924623117,2.120679709715387
2.9648241206030153,2.1490307451717214
2.9899497487437188,2.098261524050813
3.0150753768844223,2.1133518595856238
3.040201005025126,2.129421669468203
3.0653266331658293,2.1299618494616728
3.090452261306533,2.1001029763712613
3.1155778894472363,2.1593481468833273
3.14070351758794,2.123085050721603
3.1658291457286434,2.0713747854630515
3.190954773869347,2.0777937463391507
3.2160804020100504,2.1127712134591725
3.241206030150754,2.103915613600266
3.2663316582914574,2.1466906218325383
3.291457286432161,2.1127647717877167
3.3165829145728645,2.118998794966296
3.341708542713568,2.109368968658849
3.3668341708542715,2.1256923499835296
3.391959798994975,2.122478551760152
3.4170854271356785,2.092254452003474
3.442211055276382,2.074947275660683
3.4673366834170856,2.117286368090239
3.492462311557789,2.1261743532418156
3.5175879396984926,2.110608019623621
3.542713567839196,2.094617546431458
3.5678391959798996,2.0693343853771338
3.592964824120603,2.072244810270318
3.6180904522613067,2.1014857775694447
3.64321608040201,2.0878886163223163
3.6683417085427137,2.0545087720235444
3.693467336683417,2.085945587140471
3.7185929648241207,2.0936576826297495
3.7437185929648242,2.0959141225529905
3.7688442211055277,2.0884632552335027
3.7939698492462313,2.0849644459426004
3.819095477386935,2.074972719420662
3.8442211055276383,2.090319516144135
3.869346733668342,2.0339167738045605
3.8944723618090453,2.0687277145072422
3.919597989949749,2.049046109086038
3.9447236180904524,2.095451609094885
3.969849246231156,2.1134006069985425
3.9949748743718594,2.0390888852696527
4.0201005025125625,2.086878968724957
4.045226130653266,2.074820029573589
4.0703517587939695,2.0604289698515594
4.0954773869346734,2.024014195466003
4.1206030150753765,2.0497564694801023
4.1457286432160805,2.079503913045899
4.1708542713567835,2.097340483385218
4.1959798994974875,2.0417654477259246
4.221105527638191,2.0690509618977715
4.2462311557788945,2.0814905627793117
4.271356783919598,2.0462885562150963
4.296482412060302,2.0579556862476367
4.321608040201005,2.042377576343939
4.346733668341709,2.0361296496053733
4.371859296482412,2.066426554122644
4.396984924623116,2.0481736394629904
4.422110552763819,2.0113825612702265
4.447236180904523,2.0560604464084222
4.472361809045226,2.0725196350720307
4.49748743718593,2.0332041269726533
4.522613065326633,2.05196994902516
4.547738693467337,2.0549585803939294
4.57286432160804,2.078159394073458
4.597989949748744,2.0916616629955382
4.623115577889447,2.024668226140357
4.648241206030151,2.0516773517379345
4.673366834170854,2.0363274837453207
4.698492462311558,2.0636254721020375
4.723618090452261,2.028329987780506
4.748743718592965,2.034025249267377
4.773869346733668,2.0044200043945017
4.798994974874372,2.0420804448261674
4.824120603015075,2.0266782768683065
4.849246231155779,2.0193004347566497
4.874371859296482,2.0522135020794283
4.899497487437186,2.0571986503307036
4.924623115577889,2.02365442687979
4.949748743718593,2.032852171359847
4.974874371859296,1.994708880825774
5.0,2.0324838499296156
