t,X
0.0,0.10095689227696625
0.02512562814070352,0.10926777132259365
0.05025125628140704,0.11980289822032601
0.07537688442211055,0.1263389082788544
0.10050251256281408,0.1387668678439277
0.12562814070351758,0.1485010120788241
0.1507537688442211,0.15568448112138364
0.17587939698492464,0.16817027133174475
0.20100502512562815,0.17872533239440097
0.22613065326633167,0.19118869662599874
0.25125628140703515,0.19884828471943788
0.27638190954773867,0.21267519831190612
0.3015075376884422,0.22479031234857316
0.32663316582914576,0.23603799768228662
0.35175879396984927,0.25286514469045657
0.3768844221105528,0.2670629291694731
0.4020100502512563,0.276645243896705
0.4271356783919598,0.2914477413856847
0.45226130653266333,0.30210935148174695
0.47738693467336685,0.32198523179882294
0.5025125628140703,0.33808841918797256
0.5276381909547738,0.3546321573137246
0.5527638190954773,0.3755353732532158
0.5778894472361809,0.3878166127703616
0.6030150753768844,0.396130025328732
0.628140703517588,0.4196707663907481
0.6532663316582915,0.4330936493662512
0.678391959798995,0.46004348814148177
0.7035175879396985,0.47109779114773565
0.7286432160804021,0.4992984312896814
0.7537688442211056,0.5128242664671588
0.7788944723618091,0.5277700047674778
0.8040201005025126,0.5541072060642741
0.8291457286432161,0.5763823148748857
0.8542713567839196,0.6204760170417217
0.8793969849246231,0.6316257869624338
0.9045226130653267,0.6415664054129925
0.9296482412060302,0.6726002303290878
0.9547738693467337,0.6989543662807068
0.9798994974874372,0.7202847104497198
1.0050251256281406,0.7347678397392181
1.0301507537688441,0.7605584976704292
1.0552763819095476,0.7890237771781508
1.0804020100502512,0.8178182145475849
1.1055276381909547,0.8622430020282008
1.1306532663316582,0.8433262726963329
1.1557788944723617,0.8902196061220308
1.1809045226130652,0.9403710735826664
1.2060301507537687,0.9461571283341175
1.2311557788944723,0.9711435309236367
1.256281407035176,0.9866369532485598
1.2814070351758795,1.034797526633692
1.306532663316583,1.0558845573298068
1.3316582914572865,1.061262735171443
1.35678391959799,1.0961956460953166
1.3819095477386936,1.1209760961156958
1.407035175879397,1.14793958203667
1.4321608040201006,1.1898340472124973
1.4572864321608041,1.2184077743822144
1.4824120603015076,1.2083661577883749
1.5075376884422111,1.2397181224691995
1.5326633165829147,1.2724167366953727
1.5577889447236182,1.3148204906706333
1.5829145728643217,1.3146817823715455
1.6080402010050252,1.3266715935736073
1.6331658291457287,1.3655568766925015
1.6582914572864322,1.3859373172814105
1.6834170854271358,1.394510122169593
1.7085427135678393,1.4407089405343394
1.7336683417085428,1.4437805777791246
1.7587939698492463,1.4790024501498
1.7839195979899498,1.5094561898725747
1.8090452261306533,1.5148901099170617
1.8341708542713568,1.5378907144955
1.8592964824120604,1.5585490750152775
1.8844221105527639,1.5938468883305543
1.9095477386934674,1.5941871594932397
1.934673366834171,1.595771729865215
1.9597989949748744,1.6465559069354538
1.984924623115578,1.6596529083025935
2.0100502512562812,1.6462710156639495
2.0351758793969847,1.6691304881965716
2.0603015075376883,1.6595334815710687
2.0854271356783918,1.7196611749760302
2.1105527638190953,1.6636807592765497
2.135678391959799,1.6699050523609629
2.1608040201005023,1.727985185298213
2.185929648241206,1.7448560699671662
2.2110552763819094,1.7156739523243976
2.236180904522613,1.7332020578713287
2.2613065326633164,1.7845699123330687
2.28643216080402,1.797329142397217
2.3115577889447234,1.8108258093517993
2.336683417085427,1.7917772256933524
2.3618090452261304,1.7848307678685726
2.386934673366834,1.8050200355306765
2.4120603015075375,1.8188463254651328
2.437185929648241,1.8340519303726954
2.4623115577889445,1.833116055595886
2.487437185929648,1.8553352580282576
2.512562814070352,1.8410147382125317
2.5376884422110555,1.8445508207712284
2.562814070351759,1.8741074513096434
2.5879396984924625,1.8893847776561885
2.613065326633166,1.906691281048639
2.6381909547738696,1.856042871037542
2.663316582914573,1.9129785038390819
2.6884422110552766,1.8829708474195477
2.71356783919598,1.8989182321902796
2.7386934673366836,1.916615782127607
2.763819095477387,1.9380831879471236
2.7889447236180906,1.8993537017149418
2.814070351758794,1.9106887447322205
2.8391959798994977,1.9093876631635422
2.864321608040201,1.8824585148831232
2.8894472361809047,1.9161826646107611
2.9145728643216082,1.9214926430230763
2.9396984924623117,1.9205678873631415
2.9648241206030153,1.9831331722590586
2.9899497487437188,1.9394051991791013
3.0150753768844223,1.9614019045289934
3.040201005025126,1.9501316178027663
3.0653266331658293,1.933610230888962
3.090452261306533,1.9618048281269203
3.1155778894472363,1.93322743375807
3.14070351758794,1.9395782064799847
3.1658291457286434,1.9218150027891157
3.190954773869347,1.959401082909115
3.2160804020100504,1.9362280344203824
3.241206030150754,1.9394060454746473
3.2663316582914574,1.958533758130945
3.291457286432161,1.9973787197231363
3.3165829145728645,1.9952443561837239
3.341708542713568,1.9809620488654234
3.3668341708542715,1.984514958042509
3.391959798994975,1.9364080002094486
3.4170854271356785,1.988581740410705
3.442211055276382,1.9680495984730226
3.4673366834170856,1.977800236573853
3.492462311557789,1.9536413494660738
3.5175879396984926,1.9924918690808053
3.542713567839196,1.9744374906198365
3.5678391959798996,2.003061127444659
3.592964824120603,2.009046430852767
3.6180904522613067,1.9751223177979316
3.64321608040201,1.9549660307402708
3.6683417085427137,1.996550554988756
3.693467336683417,1.9944855489743705
3.7185929648241207,1.9703206941529847
3.7437185929648242,1.9987057581986383
3.7688442211055277,1.9996195226493978
3.7939698492462313,2.0000670510889105
3.819095477386935,1.9921714887983002
3.8442211055276383,1.9823949037209387
3.869346733668342,1.9869652961632787
3.8944723618090453,2.0095043173289864
3.919597989949749,1.989917169729088
3.9447236180904524,1.9871431586213628
3.969849246231156,2.030205826832453
3.9949748743718594,1.9823393858609013
4.0201005025125625,1.993582758836745
4.045226130653266,1.973639188958157
4.0703517587939695,2.004039270851047
4.0954773869346734,1.989367394304363
4.1206030150753765,2.0092165633838
4.1457286432160805,2.023188909758377
4.1708542713567835,1.985996884021513
4.1959798994974875,1.9757082994956734
4.221105527638191,2.0342364996915885
4.2462311557788945,2.0178498086200274
4.271356783919598,1.9936322080369053
4.296482412060302,1.9855850147768632
4.321608040201005,1.977098619004393
4.346733668341709,1.9783124002630608
4.371859296482412,1.995388592426104
4.396984924623116,2.028597033583241
4.422110552763819,2.0004427368267246
4.447236180904523,1.983277499612506
4.472361809045226,1.9684660307741715
4.49748743718593,1.9852758214147344
4.522613065326633,1.9901351446180702
4.547738693467337,2.0416538626416654
4.57286432160804,1.9708651551559797
4.597989949748744,2.0012826780733155
4.623115577889447,1.988148406549773
4.648241206030151,2.027228803221273
4.673366834170854,2.011677489410314
4.698492462311558,1.984846266530726
4.723618090452261,1.9977167025000953
4.748743718592965,2.026272296582264
4.773869346733668,2.0085802292602963
4.798994974874372,1.9935437646078964
4.824120603015075,2.0226510236047517
4.849246231155779,2.0196813177450466
4.874371859296482,2.0297307075502538
4.899497487437186,1.988265170247515
4.924623115577889,1.9714686961329386
4.949748743718593,2.012957012919016
4.974874371859296,1.9834730660152287
5.0,2.0292347584673656
