t,Y
2.3618090452261304,0.9214938252966652
2.386934673366834,0.924038062533501
2.4120603015075375,0.9069005241696151
2.437185929648241,0.8859351908942965
2.4623115577889445,0.8786255679919232
2.487437185929648,0.8604796427218634
2.512562814070352,0.8574556880346821
2.5376884422110555,0.8394597279016771
2.562814070351759,0.837571828963676
2.5879396984924625,0.7934239445209947
2.613065326633166,0.8126814284553641
2.6381909547738696,0.7796236776910527
2.663316582914573,0.7904055273855597
2.6884422110552766,0.7695895054354068
2.71356783919598,0.7529957963437194
2.7386934673366836,0.743842203010459
2.763819095477387,0.7456081817683912
2.7889447236180906,0.7379031627020562
2.814070351758794,0.7213998401953147
2.8391959798994977,0.7117087353455722
2.864321608040201,0.7118354898541434
2.8894472361809047,0.6837397368052016
2.9145728643216082,0.6824960124126632
2.9396984924623117,0.6769647086903007
2.9648241206030153,0.668332730988134
2.9899497487437188,0.6546847414945396
3.0150753768844223,0.6380072345477869
3.040201005025126,0.6296335037253101
3.0653266331658293,0.6237040804056512
3.090452261306533,0.6243117231876839
3.1155778894472363,0.5972242597562841
3.14070351758794,0.5946230756500446
3.1658291457286434,0.5954229499955045
3.190954773869347,0.5736826470276872
3.2160804020100504,0.5724390260973082
3.241206030150754,0.5606388881992647
3.2663316582914574,0.5495722113517659
3.291457286432161,0.552690943262821
3.3165829145728645,0.5387489698804041
3.341708542713568,0.5313891401180041
3.3668341708542715,0.5151046832167511
3.391959798994975,0.5164389232837713
3.4170854271356785,0.5083934625839459
3.442211055276382,0.5021882326317652
3.4673366834170856,0.49231561889722897
3.492462311557789,0.483428569822773
3.5175879396984926,0.4765321488450694
3.542713567839196,0.4746963894802581
3.5678391959798996,0.47770230302837585
3.592964824120603,0.4635792789553247
3.6180904522613067,0.4520236575092852
3.64321608040201,0.44428735671414654
3.6683417085427137,0.4365400078150034
3.693467336683417,0.4277407142489381
3.7185929648241207,0.42914724052740166
3.7437185929648242,0.423293350523376
3.7688442211055277,0.41896485833111924
3.7939698492462313,0.40845828924129834
3.819095477386935,0.4003167680592091
3.8442211055276383,0.38844019328773016
3.869346733668342,0.3903648289562608
3.8944723618090453,0.38000836895660295
3.919597989949749,0.37935538490910264
3.9447236180904524,0.36970507703492583
3.969849246231156,0.36836869573234843
3.9949748743718594,0.3619314296941997
4.0201005025125625,0.35965363466882394
4.045226130653266,0.35241091566527427
4.0703517587939695,0.3468970991494989
4.0954773869346734,0.3332128161304394
4.1206030150753765,0.3337225818191455
4.1457286432160805,0.3340070205119509
4.1708542713567835,0.32313362480301433
4.1959798994974875,0.32183535104511907
4.221105527638191,0.31694466806951915
4.2462311557788945,0.3172652744238033
4.271356783919598,0.3087531749922243
4.296482412060302,0.3039446937816605
4.321608040201005,0.29581881622475953
4.346733668341709,0.29278040407487854
4.371859296482412,0.29436920148832213
4.396984924623116,0.28319462975526366
4.422110552763819,0.2821885955521987
4.447236180904523,0.27434372606841156
4.472361809045226,0.2720879664872432
4.49748743718593,0.26854368227240466
4.522613065326633,0.2654780842119849
4.547738693467337,0.2656481793627875
4.57286432160804,0.2584993180451506
4.597989949748744,0.25740268579378794
4.623115577889447,0.2516045296895661
4.648241206030151,0.24955950781953923
4.673366834170854,0.24337821411108432
4.698492462311558,0.23854911942272508
4.723618090452261,0.23897409026582245
4.748743718592965,0.23126985987912488
4.773869346733668,0.22663290231949335
4.798994974874372,0.22599966510923786
4.824120603015075,0.2214954058990233
4.849246231155779,0.21647950117621503
4.874371859296482,0.21561333289336235
4.899497487437186,0.2137266762760359
4.924623115577889,0.21336080182362027
4.949748743718593,0.2091135269894295
4.974874371859296,0.2028513745167535
5.0,0.19925503619957705
